,Low,Low,Low,Low,Low,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day
,T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2,T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2,T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2,T_amb,T_gc_out,P_h_2,alpha_2,delta_h_CO2_2,beta_2_max,COP_star_2,COP_CO2_2,COP_DMS_CO2
hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,279.6694267515923,288.12610676253973,5084220.811392588,0.1173822990764329,202.44141503503872,0.0,5.819913140836752,5.7179267141445695,6.862701823436233,287.87362204724406,295.4650997785433,6047211.519740679,0.2095485343872897,178.26828441523492,0.0950624087682694,3.952517067474477,3.6790527159667215,6.125231034012574,297.470987654321,303.5261049382716,7275999.116400362,0.4,133.35653171029517,0.352988274518899,2.5317640512469226,2.031703073580003,6.581522182846999,302.0,307.0,8300708.714063777,0.4,138.09588156424212,0.2989272418993068,2.1141319386628994,1.7049569585643864,5.285045246044982
1,279.58057324840763,288.05304558121014,5075280.007255145,0.1160029401047328,202.65935967108217,0.0,5.844510439148965,5.743721337034009,6.886178912775615,287.48937007874014,295.0785572096457,5993116.670660182,0.2004904458338594,179.69331872699868,0.0934484793240941,4.02980640336721,3.765794071717734,6.196675821806307,296.4339506172839,302.734037037037,7145485.678766996,0.4,141.7223730929749,0.2486848252524061,2.6997335575049437,2.2226966927013945,5.825320315217962,300.04999999999995,305.04999999999995,7841900.493560944,0.4,142.8748077179326,0.2395715366515211,2.349639213181698,1.931569931334792,5.120159311140164
2,279.15509554140124,287.6252097929936,5023166.518526895,0.1109863009753264,203.9290318755252,0.0,5.989336111542134,5.8976918393334135,6.964411766970686,286.807874015748,294.5488005044291,5919621.155629908,0.1926485927917502,181.60973312881103,0.0871932991407672,4.142028251048928,3.8874840928980894,6.274682287031825,295.40679012345674,301.94346296296294,7017741.341083036,0.4,147.7302058226727,0.1808466600120028,2.8362455660775123,2.3850865622420905,5.380806627763765,299.4,304.4,7686167.038070969,0.4,144.47937818285362,0.2204744071482134,2.4355062896253785,2.016698532493637,5.065265157572652
3,278.78980891719743,287.32342025776273,4986654.415004093,0.1088544094995551,204.8180542984358,0.0,6.094113754838898,6.009404793763168,7.000662139911389,286.21377952755904,294.1121884227362,5859598.873110566,0.188253429177834,183.159737147972,0.0803950069950205,4.236229333611716,3.990369476140405,6.297251469747193,294.5055555555556,301.2712569444444,6910918.908242465,0.3854657852326313,152.01712253552805,0.1501468096092951,2.9432051752883743,2.515782018932195,5.262837610492902,298.6,303.6,7492834.152320553,0.4,146.4695152471902,0.1973399406299789,2.5467915687931084,2.129215705359526,4.996580015437216
4,278.5085987261146,287.0105868332006,4949021.408455205,0.1028807275972818,205.7340479148189,0.0,6.208392388139117,6.128038681440424,7.115253474234704,285.68622047244094,293.5981882997048,5789567.661743249,0.1810151098149153,184.95296523396965,0.074909332995903,4.347244365393249,4.114684167410521,6.320844467623158,293.7271604938271,300.53814564043205,6796181.377809604,0.3528693807487891,156.1745346203205,0.1411692528262884,3.056724638845051,2.6556192148431506,5.34424636633315,297.9,303.7754375,7317682.658995932,0.4,129.4224078409815,0.4065595503025425,2.458869455980823,1.9538308215974176,6.950198184178889
5,278.2248407643312,286.77504555632964,4920830.306445174,0.1021778005472831,206.42008836805056,0.0,6.292673485399709,6.219335012554207,7.1136352997886805,285.2846456692913,293.175600578248,5732495.532022108,0.1703354791748323,186.40346862055424,0.0754696284649387,4.440594576388322,4.219625491065629,6.411803774146729,292.9864197530864,300.04624749228395,6720183.466267691,0.3332536957271687,158.74697618870582,0.1361145014017871,3.13790835463032,2.749167865724593,5.450693645339838,297.35,303.427375,7259578.976387933,0.4,134.64843489077728,0.3360606969160641,2.556208644758934,2.0588163497052223,6.454721311289427
6,278.0429936305732,286.5417739848726,4893032.111316684,0.0982496090300059,207.09651250323205,0.0,6.379482438763903,6.311479797985697,7.165252037836807,285.2992125984252,293.18712324680115,5734045.722762347,0.1705867248912373,186.3641901308375,0.0754904046507955,4.437951238757786,4.216730097220326,6.408990151175062,293.2654320987654,300.23152912808644,6748718.112795264,0.3397678802668272,157.7954347541405,0.1386353539434201,3.1072724802968263,2.7139095590420723,5.418983634445362,297.79999999999995,303.7473125,7312964.328017147,0.4,129.93356662479013,0.3994205304794194,2.4689696440217364,1.963571707107885,6.924952362099891
7,278.0668789808917,286.5616939938297,4895401.212517374,0.0986170965491443,207.03886508283836,0.0,6.3724055373305815,6.303542698985397,7.166259339036325,286.311811023622,294.18820112573815,5870013.043254263,0.1829929645493529,182.89170878539912,0.0875779644960239,4.2186195592576485,3.972282692736725,6.381086701871318,295.0074074074074,301.5809936342593,6959942.778131278,0.4,150.11043489466147,0.155423032535324,2.892933227718148,2.4560358907120423,5.209845035525167,299.54999999999995,304.54999999999995,7722219.158163166,0.4,144.1082849971262,0.2248552875893684,2.415378269474054,1.9965762357111256,5.07859452813353
8,278.7092356687898,287.1771311703821,4969029.035542032,0.1058481325762246,205.2470916736529,0.0,6.145653493307852,6.0645152558390185,7.03485789826459,288.1791338582677,295.7856605561024,6092375.536263124,0.2156972931589915,177.06809755974868,0.0980303656729089,3.889803839723441,3.608358590319467,6.093139460507824,297.1771604938272,303.2992083333333,7238330.930303957,0.4,136.1806215343895,0.3163890939049849,2.5859593581560003,2.092038687886776,6.3108882905028905,301.95,306.95,8289110.999215246,0.4,138.2180187682134,0.2973620211013324,2.1197149862067186,1.7102892427448348,5.279153009574912
9,280.2872611464968,288.6341307474124,5146726.063346292,0.1222678623278509,200.91658504038617,0.0,5.6543360515286505,5.542424800952392,6.772824312572169,290.16417322834644,297.5075575787402,6339791.616211656,0.2490114330132888,170.28418172995185,0.1185768819908309,3.565341772993401,3.24567481255294,5.898240939591571,299.49567901234565,304.49567901234565,7709170.964763658,0.4,144.2426123083878,0.223267045011025,2.422544039776389,2.003829343746368,5.072255733234821,304.4,309.4,8846882.483498827,0.4,132.25320765539246,0.3770064708766847,1.8626900518981424,1.473496131190252,5.483725190109392
10,281.9907643312102,290.1686693869427,5339147.121162931,0.1385323073095502,196.2035883627788,0.0,5.195797666500057,5.04992917008716,6.564570865118611,291.96535433070864,299.00497594734253,6561818.482705918,0.2941417150623457,163.77228472429886,0.1291926888276411,3.3049802831250457,2.948956267407137,5.605884028944717,301.7216049382716,306.7216049382716,8236020.054427724,0.4,138.7761400666493,0.2902427174462896,2.145850637067257,1.7349428330102248,5.2608005179623865,306.95,311.95,9405540.43834287,0.4,126.11102550626347,0.4665528189151594,1.6331295076400656,1.2707797395668596,5.687359926410757
11,283.51401273885347,291.6530961136544,5530576.737231745,0.1557982544720851,191.470432752203,0.0,4.805602551800371,4.62029625150195,6.471574732960222,293.5070866141732,300.3920028297244,6773521.028840126,0.3459375665195501,156.9546462239879,0.140537092418764,3.080783832716224,2.68339890810215,5.3867714638511455,303.6506172839506,308.6506172839506,8678537.987872927,0.4,134.0728493736493,0.3519942550698824,1.9370841343338436,1.5409726698843842,5.420421618518123,309.35,314.35,9912101.254384344,0.4,120.41687526827508,0.5574577977965084,1.4459446930059388,1.111003757738266,5.870424461678157
12,284.72707006369427,292.62212042197456,5658426.122852252,0.1634574791475646,188.27299827924583,0.0,4.567578118574788,4.361034008882109,6.430914595048658,294.78385826771654,301.44302189960626,6938064.086254671,0.3933964036399872,150.97273700748158,0.1530074497759249,2.915393864079833,2.482727714982748,5.234001705979716,305.1765432098765,310.1765432098765,9019289.790085215,0.4,130.37369322496832,0.4035440210959915,1.7890297985832624,1.407613477202317,5.545945839033457,311.29999999999995,316.29999999999995,10309656.88112336,0.4,115.84529852878345,0.6367275617303674,1.3112150129280713,0.9987754708856612,6.016307205434338
13,285.66146496815287,293.5262351214172,5779818.105563584,0.1793469199979362,185.2014136376114,0.0748333885934942,4.36239494026592,4.132373830408896,6.325667059409562,295.4700787401575,301.98054613681103,7023681.144900846,0.4,147.47607592379634,0.1836079144282627,2.83012721404914,2.377742339639723,5.39735356220858,306.24197530864194,311.24197530864194,9252562.66591897,0.4,127.80738664521904,0.4409914846387601,1.6934887778093306,1.3232851696466266,5.633742970563918,312.7,317.7,10586925.18251105,0.4,112.5852130626674,0.6970896654581273,1.2227838070628578,0.9263425154008132,6.11488335213919
14,286.18248407643307,294.0373928642516,5849366.0072101625,0.1861862713618027,183.4227439377428,0.0805809600093141,4.251557048269295,4.008240113669348,6.308322996385478,296.1055118110236,302.4705455216535,7102644.818182117,0.4,143.88400118966774,0.2236456806028852,2.7471224607458367,2.2784916733983414,5.654722648614155,306.96049382716046,311.96049382716046,9407795.303966071,0.4,126.08593282986445,0.4669359163491844,1.6322643163376898,1.270021452027375,5.688609768864641,313.4,318.4,10722936.904977793,0.4,110.96067406702112,0.7284625676668802,1.1809380728117995,0.8923912342189348,6.162047055338318
15,286.2248407643312,294.12076520203027,5860773.193852748,0.1883819153556034,183.12953215373656,0.0804829013731733,4.234383457890816,3.988324926954735,6.296462489640019,296.2251968503937,302.53599827755903,7113261.386613573,0.4,143.36490594603868,0.2295919606077047,2.734976828137509,2.2648314668513763,5.685583440419686,307.2308641975308,312.2308641975308,9465778.577128556,0.4,125.44020886040497,0.4768456096142216,1.6099457959975931,1.2506781340214674,5.71197933528505,313.54999999999995,318.54999999999995,10751853.534850964,0.4,110.6129981080166,0.7352939904465756,1.1721556616896351,0.8853002102455131,6.170908025742783
16,285.80668789808914,293.6925387639331,5802372.002612904,0.1774788515261819,184.626240840355,0.0807461239633945,4.325834323848421,4.091596865659217,6.385605554402578,296.01889763779525,302.42317839566925,7094972.07442789,0.4,144.2530677940682,0.219443167053128,2.755938000026775,2.2883062520714823,5.634630704617136,307.14259259259256,312.14259259259256,9446873.881353298,0.4,125.65090804388775,0.4736012357154747,1.6171283543936272,1.2569526788100729,5.701477994235937,312.9,317.9,10625964.988431828,0.4,112.12070881757936,0.7059693121632292,1.210635515361312,0.9164949926949368,6.125200453465863
17,284.6140127388535,292.5318070511545,5646412.553709239,0.1613164000667135,188.5749569844277,0.0,4.589205104985141,4.384552903644011,6.457691124802781,295.21220472440945,301.76842002952753,6989770.864567655,0.4,148.90198745236714,0.16823250023294,2.863939393681571,2.419521562254239,5.295747042093361,306.57901234567896,311.57901234567896,9325584.97241291,0.4,126.9989322010624,0.4530911039047449,1.6644798033424173,1.2979567268795964,5.660757804387929,312.4,317.4,10528097.20289888,0.4,113.2825154930689,0.6838934466447514,1.2411724617135764,0.94134083825208,6.092800807189514
18,283.4875796178344,291.63198059315283,5527816.47428589,0.1555752996620364,191.5391031218968,0.0,4.810902268896033,4.626121547737717,6.472732377877864,294.0,300.79929687500004,6836848.329968076,0.3641315146672273,154.74329816223542,0.1439758673781588,3.0161696277901893,2.605945503166171,5.31307912704706,305.69938271604934,310.69938271604934,9134230.339439604,0.4,129.11238988853916,0.4217694468012867,1.7413172102540722,1.3653962034395808,5.586520627121283,311.75,316.75,10399536.25419438,0.4,114.79568939549296,0.6557960938516288,1.2820576149830172,0.974803097964604,6.047191431267249
19,282.49108280254774,290.7060531200239,5407838.028551477,0.1430969468709491,194.5114405720876,0.0,5.050769952601919,4.889510796228396,6.563512051815084,292.5295275590551,299.562688976378,6646222.655675983,0.314654334671164,161.14328040498611,0.132417108594953,3.214294545045123,2.841507821109079,5.5128413996865575,304.2092592592592,309.2092592592592,8804219.23203816,0.4,132.71586860210252,0.3705846606086511,1.881221333187644,1.490293945393825,5.465315389250839,310.79999999999995,315.79999999999995,10208960.454047494,0.4,117.0136795517094,0.6158939485860052,1.344417818844665,1.026222029128239,5.979525442452449
20,281.6662420382165,289.83619026174364,5296990.120086121,0.1364411640190588,197.23921694580852,0.0,5.288612500183146,5.152160240589882,6.562442473048297,291.3090551181102,298.5968319389764,6500646.957176658,0.28140539978635,165.6185757625125,0.1256939408983472,3.3769446718057936,3.028486012577597,5.712766710530822,302.3487654320988,307.3487654320988,8381356.545133269,0.4,137.24437270351692,0.309912824590667,2.0751161507178435,1.668393002017608,5.313364445276098,308.6,313.6,9755802.549172675,0.4,122.18733472773891,0.5283111933122742,1.5018031606613356,1.1581448011360098,5.81709668275773
21,281.0216560509554,289.2379984325239,5221793.904825757,0.1269776727609954,199.08188771268556,0.0,5.466793105938437,5.342174182747284,6.697141344781891,290.2574803149606,297.57644445127954,6349862.611066085,0.2505561088310434,169.99899372373778,0.1193872683129061,3.5530734109665896,3.231694351884731,5.891361096517274,301.05987654320984,306.05987654320984,8081153.185882984,0.4,140.39529954463202,0.2698917469081222,2.2237113772411807,1.809234443632146,5.204393352431255,307.45,312.45,9512602.326816214,0.4,124.91766852157086,0.4849375576475629,1.591974182451607,1.23526937194669,5.724817746165782
22,280.4796178343949,288.7194928592755,5157286.6060072975,0.1230504849834848,200.6587267290223,0.0,5.6254149946044425,5.51357974552957,6.735730552042074,289.3858267716535,296.85688638041336,6245329.402568537,0.2344787354331081,172.92132242306647,0.111687570896989,3.685101989341892,3.379600062127412,5.997091476669668,299.8432098765432,304.8432098765432,7792496.436579467,0.4,143.3843510579617,0.2334633161650986,2.376634648137472,1.958077764383749,5.104430396053418,305.6,310.6,9112451.672801148,0.4,129.35186064866534,0.4182828238918542,1.7502776081787517,1.3732942145050755,5.579031505347604
23,280.04426751592354,288.508832205414,5131255.057804628,0.1211698827734134,201.2942135594508,0.0,5.696019043689219,5.585095322430239,6.812667120790648,288.5401574803149,296.14329841289367,6143090.952387033,0.221824417245693,175.7080272876427,0.1023796891606674,3.8205074571682873,3.5307494314256958,6.063949075797793,298.66790123456786,303.66790123456786,7509308.181683199,0.4,146.2997527666383,0.1992899681806213,2.537248522534145,2.119310245983557,5.004554843020957,305.5,310.5,9090504.892953884,0.4,129.59295415716542,0.4147851285557523,1.759347040876713,1.3813006206549048,5.571465214716533
